"FiscalYear_val","FiscalYear_@footnote","PCOLocation_val","AwardDate_val","FirstDeliveryDate_val","Quantity_val","UnitCost_val","SpecsAvailableNow_val","RFPIssueDate_val","FundingVehicle_val","ContractMethod_val","ContractType_val","ItemNameSuffix_val","OCO_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ServiceAgencyName_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ProcQuantity_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_ServiceAgencyName_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_ProcQuantity_val","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery","MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_AcceptedBeforeOct1_val","RevisionsAvailableDate_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"2012","","TBS","2012-04","2012-05","1","2035.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-5fa7a563d07c69ca3a00e46573236686e353cbea","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-d373fb4df45492092847dd77f44e0f2e91c19141"
"2013","","TBS","2013-02","2013-03","1","1304.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-2-15360a6eb4aa86fba11f9ad70dc66b11afb84029","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-d373fb4df45492092847dd77f44e0f2e91c19141"
"2011","","Rock Island, IL","2011-09","2011-10","1","1976.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-b2d357bbc61ee77e8216ea77a95712115716f608","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-8bbb635ef48d0fa4a86cece10198a34f586ac351"
"2012","","TBS","2012-03","2012-04","1","2369.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-44d60915293f1f5fca6f39206ebd1813cd89c86e","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-f8a67b2cb134ab4071cf49c6abfda1e6c69a17ea"
"2013","","TBS","2013-02","2013-03","1","800.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-64f278cd37eebd35a47b37ba8115af354abc8a75","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-f8a67b2cb134ab4071cf49c6abfda1e6c69a17ea"
"2011","","TBS","2012-03","2012-05","1","1296.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-56cf0cda5b5de80daed10d483cfa231932846076","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-18290781fcb3c0d942ac597451d28cd37501a800"
"2012","","TBS","2012-06","2012-07","1","238.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-e9ab0b9f2a67acd5d8a28b6a6133406151200970","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-18290781fcb3c0d942ac597451d28cd37501a800"
"2013","","TBS","2013-02","2013-03","1","168.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-2-61fbad80f1941e55f596034f2b3b4791d6f199d7","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-18290781fcb3c0d942ac597451d28cd37501a800"
"2011","","TBS","2012-05","2012-06","1","58940.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-27b53df3d4c18e03b7c4d68e9ab777c3f37d9e5f","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-4125d792d4540920e47fa7d4392018cfaef6f2d0"
"2012","","TBS","2012-08","2012-09","1","12261.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-fb51d6efa4cdbe51acfddb1c61d9a086817e693a","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-4125d792d4540920e47fa7d4392018cfaef6f2d0"
"2011","","TBS","2011-05","2011-10","1","3867.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-ecedfc85feb84307a5fb37ae2eb894a3f45e3cea","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-58cf7dca671f46e2bb9ec29bc286ae2624f34cde"
"2012","","TBS","2012-02","2012-03","1","2806.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-f4456f85c2545c131bbf6a30d5208c15144a1f7b","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-58cf7dca671f46e2bb9ec29bc286ae2624f34cde"
"2011","","TBS","2011-10","2011-11","1","6806.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-93f8fef53ddc6fd747ddccc43e5ad7ee2d611604","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-808b6fab52b137fb343b79653da047a04fac8e9a"
"2013","","TBS","2013-02","2013-04","1","2347.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-f166ea424810cac7a5d704cb8e655df2884b0608","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-9943cc9b2e860aa6d9c724ae3971b96e637aef9f"
"2013","","TBS","2013-03","2013-04","1","3020.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-536e15630a2a3ebe8634a1c86b07465f8d053b65","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-018cd7f4dd9981ede77f62dee2157e954913f676"
"2013","","TBS","2013-03","2013-04","1","500.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-f25c7d60d7775e3fe60e27ac5af35d54f9b035a6","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-d76cc0345f92f0528f3b9204c7a3cdf9bedfdb1b"
"2011","","TBS","2012-01","2012-02","1","394.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-17b3597cec481f6043741ff54e5569a2fc326474","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-ceaa53db015414f0f0b053f7ded42167f7001cc0"
"2011","","TBS","2012-02","2012-02","1","420.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-a319f1b7811de250a20ab239639a3ddb4ce3042d","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-ced15e1267e142e5939a7d2fa6e4a9f72dea2a45"
"2011","","GSA-FEDSIM, Alexandria, VA","2011-08","2012-02","1","2091.000","false","","","C","BPA","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-9112a2210277ee9fd38a17c0912227adff364d91","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-36efd97097f351304f520283191fd61c6e11a462"
"2012","","TBS","2012-02","2012-04","1","3624.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-a2368bf8d755588a1f4f43b8660f6c49814c4b98","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-9097b9a184f0d948d9869292c8ad4fa25fddcbe5"
"2013","","TBS","2013-02","2013-05","1","5267.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-fd7dca58838aa48b47adfe87221f739446634203","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-9097b9a184f0d948d9869292c8ad4fa25fddcbe5"
"2012","","TBS","2012-04","2012-06","1","3172.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-2c4e59ef02c060926931922cf332722eeb2b4c00","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-a9e1d86ef2a1faeb40bc815a030285e001b9bdf6"
"2013","","TBS","2013-03","2013-04","0","0.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-f941232658db72e508c4b9157b750c114d9b784c","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-a9e1d86ef2a1faeb40bc815a030285e001b9bdf6"
"2011","","ACC/NCRCC, Ft. Belvoir, VA","2011-09","2011-10","1","536.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-e455d620aef4379996bc48e6535cdf4dd938e8d7","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-e5ba6bb132c0e13bee379d1b96a5cddee12fd8f2"
"2012","","TBS","2012-01","2012-03","1","1750.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-ff79e5f66501a0dc338765874831cd2bc7b744bb","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-2cbc3136b321a097334c1eb0da904155f22b4cc4"
"2013","","TBS","2013-03","2013-04","1","890.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-d63d0f198ea969ffed68fd864ae53d5e811fae0f","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-1-2cbc3136b321a097334c1eb0da904155f22b4cc4"
"2013","","TBS","2013-03","2013-05","1","1056.000","false","","TBD","","","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-df76140ba97d4182db3e6d679241c6d903dc8aed","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-9b2731d6dead86eed19c539146c161235a4b0953"
"2011","","GSA-FEDSIM, Alexandria, VA","2011-08","2011-11","1","3381.000","false","","","C","FP","","","","","","","","","","","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-6f8867de130738c2dded8dc54cab35b41d668f4c","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","3db90f5a9d74a859d0737c60f14fdb161ea5f5cc-0-decc3d328f70f7c05c6a364835849be208b009b4"
"2012","","AFMC/ESC","2012-05","2014-06","1","4.241","true","2012-02","","C","CPAF","","","","","","","","","","","40fd9fc6c2ac48cf939a246b71e8f0ee9f461d97-0-c4bb630027c15903b23398b8ee9fb404edf55093","40fd9fc6c2ac48cf939a246b71e8f0ee9f461d97","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","40fd9fc6c2ac48cf939a246b71e8f0ee9f461d97-0-16f1d0197da9f59d05e3364acd39d5cb0023e104"
"2014","","AFMC/ESC","2013-05","2014-06","1","1.272","true","2013-02","","C","CPAF","","","","","","","","","","","40fd9fc6c2ac48cf939a246b71e8f0ee9f461d97-0-152e0952b12fa8135e6f7e207f0507a5912e1ae8","40fd9fc6c2ac48cf939a246b71e8f0ee9f461d97","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","40fd9fc6c2ac48cf939a246b71e8f0ee9f461d97-0-7e7e9d6548017b91d75957ee2f1fb82d4e7fc946"
"2013","","AFMC/ESC","2013-05","2015-06","1","1.502","true","2013-02","","C","CPAF","","","","","","","","","","","40fd9fc6c2ac48cf939a246b71e8f0ee9f461d97-0-b7f85af067dd0eae35e6def6331edadfefc93ee8","40fd9fc6c2ac48cf939a246b71e8f0ee9f461d97","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","40fd9fc6c2ac48cf939a246b71e8f0ee9f461d97-0-21d9680ebc0bd775c387fbfecc9984d5745a58f9"
"2011","","DMA, T-ASA, Riverside, CA","2011-09","2011-11","1","659.000","false","","","C","FFP","","","","","","","","","","","869b2b2ebd5a5094b7d75c533a90c79cb6450a78-0-cd9e0bb8fe444236c6f78bea4a39a0eea127e0bf","869b2b2ebd5a5094b7d75c533a90c79cb6450a78","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","869b2b2ebd5a5094b7d75c533a90c79cb6450a78-0-da4ce91a8109d25d86b289b385ed695b4ba88aac"
"2012","","TBS","2012-02","2012-03","1","10437.000","false","","","C","FFP","","","","","","","","","","","869b2b2ebd5a5094b7d75c533a90c79cb6450a78-0-c87ae9338d73dd750e494df87a5e92e088765e26","869b2b2ebd5a5094b7d75c533a90c79cb6450a78","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","869b2b2ebd5a5094b7d75c533a90c79cb6450a78-1-00831c280a8f73cdcabdd74367c7fe7040995abe"
"2013","","TBS","2013-02","2013-03","1","8467.000","false","","","C","FFP","","","","","","","","","","","869b2b2ebd5a5094b7d75c533a90c79cb6450a78-1-42874822b8446265077ca76b4d230d282791ca46","869b2b2ebd5a5094b7d75c533a90c79cb6450a78","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","869b2b2ebd5a5094b7d75c533a90c79cb6450a78-1-00831c280a8f73cdcabdd74367c7fe7040995abe"
"2011","","Hill AFB, UT","2011-01","2011-02","8","0.025","false","","","SS","IDIQ","","","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-732cb4e322549380538ff398d767654cee76410b","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-ead61b47c3afab7fa03d64873ae743e10bd7cfc6"
"2013","","Hill AFB, UT","2013-02","2013-06","1","0.850","false","","","SS","IDIQ","","","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-132b6d02a22b5e7e401e5c49bb3e27b4c8b49460","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-bc9238e3f99cae1a2016e31254c00e5c02329062"
"2012","","Hill AFB, UT","2012-01","2012-02","40","0.100","false","","","SS","IDIQ","","","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-17e996d0123dd9af7ffe6ca509eb2d4cec1f91f3","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-2eef3887f00147325888f39a45c7127a9f82a137"
"2011","","Hill AFB, UT","2011-01","2011-02","1","0.300","false","","","SS","IDIQ","","","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-d45079df7b91bffc5aa41c524a363831e6df13c2","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-153f24fe7122e9203371d1ccf5d35b47ab53b492"
"2011","","Hill AFB, UT","2011-01","2011-02","1","1.200","false","","","SS","IDIQ","","","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-6216e25b747e9f8e209b9becb7f2c6e826614bba","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-9202478ea4aa7b2ce4fcb9c445361ec3b4ce6227"
"2011","","Hill AFB, UT","2011-01","2011-02","1","0.300","false","","","SS","IDIQ","","","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-b10babee368def85960510ea211d1d166cbe79e8","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-8acefe92aa2c5213b7c74810c37672690061fd42"
"2012","","WHS","2012-03","2012-07","1","1.500","false","","MIPR","","","","true","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-9c3eccbbb7f230bf1807edc951c1b1e61cb8451b","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-6d58473cff1538d306df0b720b2049c4c98a8836"
"2012","","WHS","2012-03","2012-07","1","3.000","false","","MIPR","","","","true","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-4e3ae29b17f725c5d81472bc69e2ac24feff6f93","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-667be33b73089646d3b58bacd8597e2cb856d1f9"
"2012","","WHS","2012-03","2012-07","2","0.300","false","","MIPR","","","","true","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-ae001fbf7351e2d2aa1887852a2e30535ab119d9","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-e40152f285081f45d1eee0d376f14add4364fbce"
"2012","","WHS","2012-03","2012-07","3","0.250","false","","MIPR","","","","true","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-67edad9bd21375c5259b6c04ab2af3beeaf62b6e","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-55a3b52ab917d6658ec1d47c7afd0168ee6110d2"
"2012","","DIA","2012-03","2012-07","1","1.200","false","","MIPR","","","","true","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-effc7786c3c67d02fb50ac300e2789f6d70848df","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-48d256e509094dbdfb118b7a8d8d35045bfded2a"
"2012","","WHS","2012-02","2012-06","1","0.800","false","","MIPR","","","","true","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-1796005702c351a9cf57b4a10e4e8d678242277e","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-5b2b1bd140e1201fa200624da21d2448c2fae677"
"2012","","WHS","2012-02","2012-06","15","0.030","false","","MIPR","","","","true","","","","","","","","","b3de867fa6601465c4e6111f6f67a3fadd907213-0-17a7f1a6a3f0adb70ae42b6544cdd68f67ce7336","b3de867fa6601465c4e6111f6f67a3fadd907213","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer","b3de867fa6601465c4e6111f6f67a3fadd907213-0-c4054088933299ae7082af5f8736e0fe1fb991ec"
