"ServiceAgencyName_val","ProcQuantity_val","MonthlyDeliveryList_MonthlyDelivery","Name_val","AcceptedBeforeOct1_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Army","7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-a62aed55d639024b216a9c1e21867513b5b72fa9-0-8282fd728a1b7136b50b4bd05b6fbd774f112883","","0","a62aed55d639024b216a9c1e21867513b5b72fa9-0-6a3eaca77f34d40ec10b72c1ae10e09d6a9ecac1","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","a62aed55d639024b216a9c1e21867513b5b72fa9-0-a9605d1ed9fbbbffaccfb838907a07e2c59f3147"
"Army","6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-a62aed55d639024b216a9c1e21867513b5b72fa9-0-afc616ee6814042111e27b134965f2d12b69fa4e","","0","a62aed55d639024b216a9c1e21867513b5b72fa9-0-3086184657c7c8d2f255a77e54aa8e61ed0c8337","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","a62aed55d639024b216a9c1e21867513b5b72fa9-0-623bc88b605b257fb9141bb3ebcf5b0cc8321772"
"Navy","6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-a62aed55d639024b216a9c1e21867513b5b72fa9-0-6838f68739afca9120c435ce3460d2742ec803f0","","0","a62aed55d639024b216a9c1e21867513b5b72fa9-0-fa37bca3b27e00a21eb3024c39ec206944be148e","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","a62aed55d639024b216a9c1e21867513b5b72fa9-0-4286ddead18d012f40663d57deec99b82be87165"
"Air Force","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-a62aed55d639024b216a9c1e21867513b5b72fa9-0-15c1144735b00067b4d70d641eda7f9c047ad0a5","","0","a62aed55d639024b216a9c1e21867513b5b72fa9-0-3599221b7b3a0a0ec2873047eef55114b3950925","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","a62aed55d639024b216a9c1e21867513b5b72fa9-0-892284198fc51cade0006b70c1b9f855d66fbe74"
"Army","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-a62aed55d639024b216a9c1e21867513b5b72fa9-0-58cc665d19219cfd1b58f5609d38c069496bf26f","","0","a62aed55d639024b216a9c1e21867513b5b72fa9-0-50d79f82d4c404e4c59ca04012ef83c7bcd75c14","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","a62aed55d639024b216a9c1e21867513b5b72fa9-0-3d761b55d7fab54201adeeb761ab031d2fd011aa"
"Marine Corps","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-a62aed55d639024b216a9c1e21867513b5b72fa9-0-9bc80790c9d7a850a926794c5526ea081f8d7f74","","0","a62aed55d639024b216a9c1e21867513b5b72fa9-0-b72d682aafd92681275649ed653d73832312e884","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","a62aed55d639024b216a9c1e21867513b5b72fa9-0-52c52e851f77f812f3b5dd738304672b792cdbd3"
"Navy","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-4abc5f33908c6d5a89992824b727f667aaf35005","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-8ea94b13fc49e09ae235ed342619706e49bdb7da","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-30f67dff7c206b2efafeed86209a27911601ebb5"
"Navy","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-96befeba50265684e54acc1e554702f5fc6a2cc9","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-cd73e65ef3acd9300935fe633a1ff28a84806821","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-2c0de30c8495c4236f4bcadcf287dc7f12f0da8d"
"Navy","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-1a33fdd8bee9866c37e4dfba2f803ba92c922706","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-5816ce582403d6b35220fd97236a6473579ee21f","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-fe1b85e0bb11200cc1617e5f6e0fcf6bd642466e"
"Navy","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-9824e7cb8d2e557e3b0dbaab4055d0c6b6daafc1","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-5233c59b29986d355a74915594380d1b110ca2a7","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-b7703dc1c87b2475c5eaeade69fe5023c6a22691"
"Navy","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-0d4af7069fa289324c3e38c2f7a4a93ac03c6dc7","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-01d3b9bc5efd4c8aeffa125c0b54f513267d1ed9","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-a4a14ebb91254031f959906469d3fb21fa744939"
"Navy","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-fb5e4f2975067fa94f23afd2752f9be79b0d0ee4","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-93de39692813b5b9ab99198b00faa1c1475d5b0c","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-0f2c5a74519d4d38047de32d586b21706fedf987"
"Army","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-712b5428218d9bfc5fa6a00ad9dba3beff7ab338","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-8f1f014b250293d86ec7b5d1c8bd370faea79b92","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-d09a26384b475668ef1e8ecb0c41af66f89c1b80"
"Army","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-cb21174f4a756b69d72e9a896f70e0a901f19cfe","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-1ed2ce414132bb3d7e97ef4d98ec8fd6c437b8fb","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-a2cf7b2218a229107fb03d27cd97db0fa71e5791"
"Army","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-613d3d28047bf7dfb8c20b2ecca8db56f0b655fb","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-cf315198aaf70b656055e38dff181d661f3ea81b","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-38b1cb6099eadb008ac5954ab7f7d0ed557068c5"
"Army","1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-71cadf36bf4a077d80f8b3264cbc3af52a290bdf","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-2e00d96faaeeb98ef5ab6e9745de38bffb995aef","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-474436810ba7b473a9620dfeb915bd540e4fee2c"
"Army","16","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-8e3e8615bc71929a725d6b027ab0be85c4b9c8d8","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-f5afbffb16dd7ae39d1725273648a8c0f04d145b","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-6ed3245a42e59d8815cdde94bbfe9c493865a779"
"Army","23","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-8dd1d83128e082947a86abce7767736dbd859431","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-0caa8047858372a88be5ae51338e4a4b8fbbb414","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-b71c546aaefa987533d74c728cce4c0ae2d06f14"
"Army","11","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-83931452bd0186f442c3564046cf3e8e8d6aa535","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-2e8f753b3f83d0f1908eaeacec5626fde4ff600b","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-5e61a2791d2dbf02abba60e9a6567748d2cd4793"
"Army","7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-4411971bf32320bf9e511b7a5e5c24a69217a586","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-ca0129cfaf0535e221d43f81203a59df554fd40a","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-3513ebd576173839f30986f8327e30e6ac00cf03"
"Army","19","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-f58f416cc310a2e87ef9baf3a27263cb7207d4ce","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-aa3ff4a809ab990aa8ab2cd9e5be81c961a8a9b0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-2583688f748d2d161cf35a7b9bf151582d06cbfa"
"Army","2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-bacd10be2282af3879fee6f55cf27c3cddc717fd","","0","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-4e0003bac81822b11e42ca07ed8a932c888b4227","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","d7277173a7171dd4074547f4a1ddcc5ba8db7e3d-0-59178431404806dfe4cc537aa3333894e61fba4c"
"Army","2381","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-dcfdda1ed1ce87dfadbea6ca1f8497f589526477-0-dba1347ea39824ca2e677737f67c1f2eff1e73c6","","200","dcfdda1ed1ce87dfadbea6ca1f8497f589526477-0-09024aa46432958a8abe8c30a2465e3695633971","dcfdda1ed1ce87dfadbea6ca1f8497f589526477","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","dcfdda1ed1ce87dfadbea6ca1f8497f589526477-0-c504d4bcbde8b75d83c3efcde85a788a5d2d8734"
"Army","292","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule.MonthlyDeliveryList-dcfdda1ed1ce87dfadbea6ca1f8497f589526477-0-9aa5402c9b52868db9673dbddb174c37e05499a5","","0","dcfdda1ed1ce87dfadbea6ca1f8497f589526477-0-9876c1aba306dee9a2f08bc7fdfbce16b86f9c60","dcfdda1ed1ce87dfadbea6ca1f8497f589526477","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule","dcfdda1ed1ce87dfadbea6ca1f8497f589526477-0-819db8ebeeda51d485e7f27af23527bcf92bcf08"
